external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
62.0,WHITE,Weißburgunder Riserva St. Sebastian,Schloss Englar,,BOTTLE,2019.0,4400.0,,3,"purchase_price:  14.95 € , supplier: FW, retail_price:  30.09 € , glass_price:  € 7.33 ",St. Sebastian Pinot Blanc Riserva,Schloss Englar,wine_01h4pmmg3d5rdbxy0e4fvdrwv9,,52.747833
63.0,WHITE,Weißburgunder ,Weingut Wassererhof,,BOTTLE,2019.0,3900.0,,19,"purchase_price:  11.80 € , supplier: O, retail_price:  23.75 € , glass_price:  € 6.50 ",Weissburgunder,Wassererhof,wine_01h0my5smt3a3epvped0g2k595,,35.33149
64.0,WHITE,Weißburgunder Art,Weingut Abraham,,BOTTLE,2019.0,9000.0,,-1,"purchase_price:  31.00 € , supplier: WD, retail_price:  62.40 € , glass_price:  € 15.00 ",Art Pinot Blanc,Weingut Abraham,wine_01h0my5rh25pt7y1fmk9dnq1f1,,38.75285
67.0,WHITE,Weißburgunder muschelkalk magnum,Abraham,,MAGNUM,2018.0,7900.0,,-4,"purchase_price:  39.00 € , supplier: WD, retail_price:  78.51 € , glass_price:  € 13.17 ",Weissburgunder Vom Muschelkalk,Weingut Abraham,wine_01h0my5rh2nfd15xycd4yz3qrh,,36.29604
68.0,WHITE,Weißburgunder Muschelkalk,Abraham,,BOTTLE,2020.0,5200.0,,12,"purchase_price:  16.90 € , supplier: WD, retail_price:  34.02 € , glass_price:  € 8.67 ",Weissburgunder Vom Muschelkalk,Weingut Abraham,wine_01h0my5rh2nfd15xycd4yz3qrh,,36.29604
69.0,RED,Weißburgunder Amphora,Weingut Hochklaus,,BOTTLE,2020.0,5400.0,,7,"purchase_price:  22.10 € , supplier: Hochklaus, retail_price:  44.49 € , glass_price:  € 9.00 ",Amphora,Weingut Weigand,wine_01havwefptf00d2ccv16qg55hd,,21.417873
70.0,WHITE,Weißburgunder Himmelsleiter,castel Juval,,BOTTLE,2020.0,6000.0,,13,"purchase_price:  19.60 € , supplier: WD, retail_price:  39.45 € , glass_price:  € 10.00 ",Himmelsleiter Weissburgunder,Weingut Unterortl - Castel Juval,wine_01h0qsxmvxxr1kjpggy2qh3b3e,,44.830418
71.0,WHITE,Weißburgunder Kardatsch,Untermoserhof - Georg Ramoser,,BOTTLE,2021.0,4300.0,,9,"purchase_price:  13.90 € , supplier: FW, retail_price:  27.98 € , glass_price:  € 7.17 ",Weissburgunder,Georg Mosbacher,wine_01h0r2pqe5z1r08fexdssn96wh,,19.75634
72.0,WHITE,Chardonnay Löwengang,Weingut Alois Lageder,,BOTTLE,2019.0,9300.0,,6,"purchase_price:  44.50 € , supplier: WD, retail_price:  89.58 € , glass_price:  € 15.50 ",Löwengang Chardonnay,Alois Lageder,wine_01h0my5rfekbv4h2ygebwkm1hn,,52.84677
72.3,WHITE,Chardonnay Gottesacker,Martin Abraham,,BOTTLE,2021.0,5000.0,,16,"purchase_price:  16.90 € , supplier: WD, retail_price:  34.02 € , glass_price:  € 8.33 ",Gottesacker Chardonnay,Weingut Abraham,wine_01h0sq48v8dfefvbq9rg1ya0rz,,40.03026
