external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Weissburgunder St. Valentin St. Michael Eppan,,,BOTTLE,2021,5750,0,50,,,True
,,Weissburgunder Tyrol Kellerei Meran,,,BOTTLE,2021,6900,0,50,,,True
,,Chardonnay Caliz Kellerei Kurtatsch,,,BOTTLE,2023,4300,0,50,,,True
,,Chardonnay Terlaner Weingut Dona,,,BOTTLE,2023,4250,0,50,,,True
,,Chardonnay Cardellino Elena Walch,,,BOTTLE,2023,4700,0,50,,,True
,,Chardonnay Sophie Manincor BIO,,,BOTTLE,2023,6300,0,50,,,True
,,Chardonnay Lafoa Schreckbichl,,,BOTTLE,2022,5900,0,50,,,True
,,Chardonnay Kleinstein Kellerei Bozen,,,BOTTLE,2022,4100,0,50,,,True
,,Chardonnay Kreuth Kellerei Terlan,,,BOTTLE,2022,4700,0,50,,,True
,,Chardonnay St. Valentin Kellerei St. Michael,,,BOTTLE,2022,5750,0,50,,,True
,,Chardonnay Baron Salvadori Nals Margreid,,,BOTTLE,2020,5950,0,50,,,True
,,Chardonnay Baron Salvadori Nals Margreid,,,BOTTLE,2021,5950,0,50,,,True
,,Chardonnay Löwengang  Alois Lageder BIO,,,BOTTLE,2020,9500,0,50,,,True
,,Chardonnay Löwengang  Alois Lageder BIO,,,BOTTLE,2021,9500,0,50,,,True
,,Chardonnay Ris. Burgum Novum Castelfeder,,,BOTTLE,2020,6200,0,50,,,True
,,Chardonnay Riserva Freienfeld Kellerei Kurtatsch,,,BOTTLE,2020,7600,0,50,,,True
,,Chardonnay Riserva Belasy Schloss Englar,,,BOTTLE,2020,7500,0,50,,,True
,,Chardonnay Vigna AU Tiefenbrunner,,,BOTTLE,2014,9500,0,50,,,True
,,Sauvignon De Silva  Sölva & Söhne,,,BOTTLE,2020,4600,0,50,,,True
,,Sauvignon De Silva  Sölva & Söhne,,,BOTTLE,2023,4600,0,50,,,True
,,Sauvignon Winkl Kellerei Terlan,,,BOTTLE,2023,4300,0,50,,,True
,,Sauvignon St. Valentin  St. Michael Eppan,,,BOTTLE,2023,5750,0,50,,,True
,,Sauvignon Franz Haas,,,BOTTLE,2023,4950,0,50,,,True
,,Sauvignon Weingut Doná,,,BOTTLE,2023,4600,0,50,,,True
,,Sauvignon Quarz Kellerei Terlan,,,BOTTLE,2022,7600,0,50,,,True
,,Sauvignon Luma Weingut Romen,,,BOTTLE,2022,4400,0,50,,,True
,,Sauvignon Mock Kellerei Bozen,,,BOTTLE,2022,3800,0,50,,,True
,,Sauvignon Tannenberg  Manincor BIO,,,BOTTLE,2020,5900,0,50,,,True
,,Sauvignon Tannenberg  Manincor BIO,,,BOTTLE,2022,5900,0,50,,,True
,,Sauvignon Gennen Nals - Margreid,,,BOTTLE,2021,3950,0,50,,,True
,,Sauvignon Kinesis Baron di Pauli,,,BOTTLE,2021,4550,0,50,,,True
,,Sauvignon Exclusiv Ploner,,,BOTTLE,2021,7900,0,50,,,True
,,Sauvignon Quintessenz Kellerei Kaltern,,,BOTTLE,2020,5100,0,50,,,True
,,Sauvignon Quintessenz Kellerei Kaltern,,,BOTTLE,2021,5100,0,50,,,True
,,Sauvignon Andrius Kellerei Andrian,,,BOTTLE,2020,5850,0,50,,,True
,,Sauvignon Mantele Nals – Margreid,,,BOTTLE,2020,5200,0,50,,,True
,,Sauvignon Mervin Kellerei Meran,,,BOTTLE,2019,4850,0,50,,,True
,,Sauvignon The Wine Collection  St. Michael Eppan,,,BOTTLE,2018,19900,0,50,,,True
,,Sauvignon Lieben Aich  Manincor BIO,,,BOTTLE,2016,9700,0,50,,,True
,,Sauvignon Lieben Aich  Manincor BIO,,,BOTTLE,2017,9700,0,50,,,True
,,Sauvignon Riserva Grand Lafoa Schreckbichl,,,BOTTLE,2021,13800,0,50,,,True
,,Sauvignon Lafoa Schreckbichl,,,BOTTLE,2020,5900,0,50,,,True
,,Sauvignon Lafoa Schreckbichl,,,BOTTLE,2022,5900,0,50,,,True
