wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
,12,BOTTLE,2022,3000,,,0,
,37,BOTTLE,2013,4500,,,0,
,147,BOTTLE,0,56000,,,0,
,160,BOTTLE,0,11000,,,0,
,196,BOTTLE,0,0,,,0,
,552,MAGNUM,2010,63000,,,0,
,553,JEROBOAM,2010,150000,,,0,
,837,BOTTLE,0,5500,,,0,
,838,BOTTLE,1970,10000,,,0,
