external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
9876567,RED,BARBARESCO BARBARESCO,E.GERMANO,,BOTTLE,2020,55,,6,Purchase Price: 22.5,,,,,
76985786798656,SPARKLING,CHAMPAGNE BLANC DE BLANCS GRAN CRU EB,LEMESNIL,,BOTTLE,,75,,5,Purchase Price: 28.0,,,,,
97856467567567,SPARKLING,CHAMPAGNE LES PARCELLES GRAN CRU EB,LEMESNIL,,BOTTLE,,90,,2,Purchase Price: 40.0,,,,,
8030202000012,,MARZEMINO MARZEMINO DI ISERA,DETARCZAL,,BOTTLE,2019,28,,6,Purchase Price: 9.5,,,,,
89786755,SPARKLING,SPUMANTE BLANCS DE BLANCS EXTRA BRUT RIS,CAMARANI,,BOTTLE,2018,40,,2,Purchase Price: 15.5,,,,,
701197961753,,VITOVSKA VITOVSKA,RUJ,,BOTTLE,2021,25,,24,Purchase Price: 7.0,,,,,
