external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
21,RED,RIPASSA,ZENATO,,BOTTLE,2017,24.0,,0,,Ripassa Valpolicella Ripasso Superiore,"{'id': 'wnry_01gzq1kgtk64mbb29hmh0pka3n', 'name': 'Zenato', 'seoName': 'zenato', 'territory_id': 'terr_01gz19frzeqhc1et06astt7r2e', 'territory': None, 'other_data': {'expected_wines_count': 51}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksd1fnr67jf8jfan1y6x,,31.843357
21,RED,RIPASSA,ZENATO,,BOTTLE,2019,24.0,,0,,Ripassa Valpolicella Ripasso Superiore,"{'id': 'wnry_01gzq1kgtk64mbb29hmh0pka3n', 'name': 'Zenato', 'seoName': 'zenato', 'territory_id': 'terr_01gz19frzeqhc1et06astt7r2e', 'territory': None, 'other_data': {'expected_wines_count': 51}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksd1fnr67jf8jfan1y6x,,31.843357
22,RED,SASSICAIA,TENUTA SAN GUIDO,,BOTTLE,2019,190.0,,0,,Sassicaia,"{'id': 'wnry_01gzq1kgtk72b8mbw2jgq7gdtf', 'name': 'Tenuta San Guido', 'seoName': 'tenuta-san-guido', 'territory_id': 'terr_01gz19fryky5a3k6wx1adt2t9j', 'territory': None, 'other_data': {'expected_wines_count': 4}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksd13hpy7q0n03dkf2wb,,44.90477
22,RED,SASSICAIA,TENUTA SAN GUIDO,,BOTTLE,2020,190.0,,0,,Sassicaia,"{'id': 'wnry_01gzq1kgtk72b8mbw2jgq7gdtf', 'name': 'Tenuta San Guido', 'seoName': 'tenuta-san-guido', 'territory_id': 'terr_01gz19fryky5a3k6wx1adt2t9j', 'territory': None, 'other_data': {'expected_wines_count': 4}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksd13hpy7q0n03dkf2wb,,44.90477
24,SPARKLING,OPERA BRUT,CORVEE,,BOTTLE,2015,40.0,,0,,Brut,"{'id': 'wnry_01gzq1kgw2eht2h08nb7mcq5qg', 'name': 'Corvée', 'seoName': 'corvee-trentino', 'territory_id': 'terr_01gz19frxs7q8tcrj663h4cx04', 'territory': None, 'other_data': {'expected_wines_count': 16}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01h0sq492t3bv682bdbygjr8py,,29.75512
25,SPARKLING,BRUT FERRARI PERLE',FERRARI,,BOTTLE,2017,70.0,,0,,Perlé,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksccj35519kgnp4kw2ym,,30.799274
26,SPARKLING,BRUT FERRARI PERLE' ROSE',FERRARI,,MAGNUM,2016,170.0,,0,,Perlé Rosé,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksccxkqxryxhnb6gavgx,,32.940735
27,SPARKLING,BRUT FERRARI PERLE' ROSE',FERRARI,,BOTTLE,2016,80.0,,0,,Perlé Rosé,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksccxkqxryxhnb6gavgx,,32.940735
28,SPARKLING,BRUT FERRARI PERLE' BIANCO,FERRARI,,BOTTLE,2015,80.0,,0,,Perlé Bianco Riserva,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4ksccrmvta6snft247t35,,32.2725
29,SPARKLING,BRUT FERRARI PERLE' CUVEE ZERO,FERRARI,,BOTTLE,2014,100.0,,0,,Perlé Zero,"{'id': 'wnry_01gzq1kgsyn9xypwzpdx9axv8g', 'name': 'Ferrari', 'seoName': 'ferrari', 'territory_id': 'terr_01gz19fsgcjjzyzbd4qewmd522', 'territory': None, 'other_data': {'expected_wines_count': 36}, 'metadata': {'createdBy': None, 'user': None, 'createdAt': '2023-05-13T09:12:47.877705Z', 'updatedAt': '2023-05-13T09:12:47.877705Z', 'deletedAt': None}}",wine_01gzr4kscc048n1dp9m162cgxe,,34.969368
