,Austria,,,
,GRUNER VELTLINER “FEDERSPIEL” Nikolaihof 2019,,€ 96.00,https://www.vivino.com/IT/it/weingut-nikolaihof-wachau-federspiel-gruner-veltliner/w/2414430?year=2010
,RIESLING “FEDERSPIEL” Nikolaihof 2019,,€ 96.00,https://www.enotecapartenopea.it/it/riesling-federspiel-2020---nikolaihof
,RIESLING “SMARAGD” Nikolaihof 2014  ,,€ 136.00,https://www.internationalwinereport.com/latest-reports/12121-2014-nikolaihof-riesling-vom-stein-smaragd
,,,,
,Francia,,,
,"CÔTES DU RHÔNE ""SAINT ESPIRIT ROUGE"" (SYRAH, GRENACHE) Delas Frères 2019",,€ 74.00,https://www.svinando.com/delas-freres-cotes-du-rhone-saint-esprit-rouge-2019
,NUITS St. GEORGES Domaine Julien 2020,,€ 310.00,https://www.tannico.it/nuits-saint-georges-2019-domaine-julien-gerard-fils.html?utm_source=aw-it-shopping-topmargin&utm_medium=cpc&utm_campaign=aw-it-shopping-topmargin&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRrxo-gHOPt11-xMs_b-I0VagCE23-DBPySnxB-MJfhFeUIKe4QIidQaAnNiEALw_wcB
