external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
32,SPARKLING,champagne,Dom Perignon,,BOTTLE,12.0,380.0,,2.0,,Oenothèque Brut Champagne,Dom Pérignon,wine_01gzr4ksd86zp7p57wrwa5y92d,,38.154243
33,SPARKLING,champagne,Dom Perignon,,BOTTLE,13.0,380.0,,12.0,,Oenothèque Brut Champagne,Dom Pérignon,wine_01gzr4ksd86zp7p57wrwa5y92d,,38.154243
34,SPARKLING,champagne brut royale reserve,Philipponnat,,BOTTLE,,85.0,,2.0,,Royale Réserve Brut Champagne,Philipponnat,wine_01gzr4ks63nx7n95vw12dcynhy,,40.840416
35,SPARKLING,champagne brut,Petrois Moriset,,BOTTLE,,80.0,,2.0,,L'Assemblage Brut Champagne,Pertois-Moriset,wine_01h4pmmghf450gmej3xcj6c3vs,,43.206783
36,SPARKLING,champagne assemblage,Petrois Moriset,,BOTTLE,,90.0,,1.0,,L'Assemblage Brut Champagne,Pertois-Moriset,wine_01h4pmmghf450gmej3xcj6c3vs,,46.445194
37,RED,champagne 168 edition,Krug,,BOTTLE,,450.0,,0.0,,Arlberg Edition,Weingut Krug,wine_01gzr4ks7jx3mr4qdap01vn0ys,,23.34658
38,SPARKLING,champagne grande cuvée,Krug,,BOTTLE,17.0,450.0,,0.0,,Grande Cuvée,Krug,wine_01gzr4ks7h5x1nhhc1jnbgbg29,,29.56721
40,SPARKLING,champagne reserve imperiale,Moet & Chandon,,MAGNUM,,210.0,,4.0,,Réserve Impériale Brut Champagne,Moët & Chandon,wine_01gzr4ks6axf9040f937x9p6wx,,44.23155
42,SPARKLING,champagne collection 243,Roederer,,MAGNUM,,220.0,,5.0,,Collection 243 Champagne,Louis Roederer,wine_01gzr4ks5tefbv8mz37yrb2ndk,,38.93904
43,SPARKLING,champagne cristal,Roederer,,BOTTLE,13.0,420.0,,1.0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,32.009605
44,SPARKLING,champagne collection 242,Roederer,,BOTTLE,,95.0,,0.0,,Collection 242 Champagne,Louis Roederer,wine_01gzr4ks5tkz3teyz5d7mgv3q3,,38.93904
45,SPARKLING,champagne collection 242,Roederer,,MAGNUM,17.0,160.0,,0.0,,Collection 242 Champagne,Louis Roederer,wine_01gzr4ks5tkz3teyz5d7mgv3q3,,38.93904
46,SPARKLING,champagne vintage rosé,Veuve Cliquot,,BOTTLE,12.0,140.0,,6.0,,Vintage Rosé Brut Champagne,Veuve Clicquot,wine_01gzr4ks5vqd44r3ahjcpe303m,,43.823845
47,SPARKLING,champagne cuvée saint petersbourg,Veuve Cliquot,,BOTTLE,,90.0,,6.0,,Cuvée Saint-Pétersbourg Brut Champagne,Veuve Clicquot,wine_01gzr4ks5vtmcbtxja8zx2ax6e,,49.64695
48,SPARKLING,champagne blanc de blanc,Ruinart,,BOTTLE,,140.0,,1.0,,Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd2c8ryrf1nbh9jb83z,,42.043827
49,SPARKLING,champagne blanc de blanc,Ruinart,,MAGNUM,,320.0,,5.0,,Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd2c8ryrf1nbh9jb83z,,42.043827
50,SPARKLING,champagne rosé,Ruinart,,BOTTLE,,140.0,,13.0,,Brut Rosé Champagne,Ruinart,wine_01h0f3cmbmtvmkd6m243g38m9r,,35.16826
51,SPARKLING,champagne rosé,Ruinart,,MAGNUM,,320.0,,9.0,,Brut Rosé Champagne,Ruinart,wine_01h0f3cmbmtvmkd6m243g38m9r,,35.16826
52,SPARKLING,champagne special cuvée,Bollinger,,BOTTLE,,110.0,,27.0,,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,,36.435703
53,SPARKLING,champagne special cuvée,Bollinger,,MAGNUM,,240.0,,6.0,,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,,36.435703
55,SPARKLING,champagne rosé,Bollinger,,BOTTLE,,110.0,,4.0,,Rosé Brut Champagne,Bollinger,wine_01gzr4ks77z0y7cq2wp8xbrtm4,,32.57768
56,SPARKLING,champagne b13,Bollinger,,BOTTLE,,240.0,,0.0,,B13 Champagne,Bollinger,wine_01gzr4ks777d7y0zsgcdwyt6fv,,40.097008
57,SPARKLING,champagne special cuvee 007,Bollinger,,BOTTLE,,130.0,,9.0,,Champagne Special Cuvée 007 Limited Edition,Bollinger,wine_01gzr4ks779f55kpwmw7s0wtjp,,43.50515
58,SPARKLING,champagne,Bollinger,,MAGNUM,,230.0,,0.0,,B13 Champagne,Bollinger,wine_01gzr4ks777d7y0zsgcdwyt6fv,,29.949715
59,SPARKLING,champagne extra brut,Gosset,,BOTTLE,,90.0,,1.0,,Extra Brut Champagne,Gosset,wine_01h0f3cmbt0m9fwkwy9qde52r2,,35.186077
60,SPARKLING,champagne brut nature,Dechannes,,BOTTLE,,85.0,,19.0,,Non Deux Vallons Les Riceys Brut Nature Champagne,Christophe Dechannes,wine_01h0sq48385z365xsxy2g90wef,,30.682571
61,SPARKLING,champagne n.7,Ayala,,BOTTLE,,,,2.0,,No. 7 Brut Champagne,Ayala,wine_01h4pmmgfkwrvpmj4dgf2x4x0r,,35.618523
62,SPARKLING,champagne grand brut,Perrier et Jouet,,MAGNUM,,,,1.0,,Grand Brut Champagne,Perrier-Jouët,wine_01h0f3cmbmghj9f4c14wg390vb,,48.694214
63,SPARKLING,champagne millesime rare,Rare,,BOTTLE,,,,1.0,,Rare Brut Champagne (Millésimé),Rare Champagne,wine_01h0f3cmbnr3rhpe7sdt8pdkrw,,33.56346
65,SPARKLING,franciacorta grande cuvée alma brut,Bellavista,,BOTTLE,,80.0,,12.0,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.61658
66,SPARKLING,franciacorta grande cuvée alma brut,Bellavista,,MAGNUM,,150.0,,1.0,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.61658
67,SPARKLING,franciacorta cuvee,Bellavista,,MAGNUM,2005.0,,,1.0,,Franciacorta Cuvée Brut,Bellavista,wine_01gzr4ktfzk1e79z65vsz8rfe4,,33.23684
68,SPARKLING,franciacorta cuvée prestige,Ca' del Bosco,,BOTTLE,,80.0,,6.0,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,,41.750637
69,SPARKLING,franciacorta cuvée prestige,Ca' del Bosco,,MAGNUM,,160.0,,0.0,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,,41.750637
70,SPARKLING,franciacorta brut,Enrico Gatti,,BOTTLE,,50.0,,173.0,,Franciacorta Brut,Enrico Gatti,wine_01gzr4ksd14s1xkmrd0bbyr38y,,46.69078
71,SPARKLING,franciacorta brut,Enrico Gatti,,MAGNUM,,105.0,,4.0,,Franciacorta Brut,Enrico Gatti,wine_01gzr4ksd14s1xkmrd0bbyr38y,,46.69078
72,SPARKLING,franciacorta prima cuvée brut,Monte Rossa,,BOTTLE,,54.0,,0.0,,Prima Cuvée Brut,Monte Rossa,wine_01h0f3cmbp34yv40bzye7qmxmc,,41.708824
73,SPARKLING,franciacorta prima cuvée brut,Monte Rossa,,MAGNUM,,100.0,,0.0,,Prima Cuvée Brut,Monte Rossa,wine_01h0f3cmbp34yv40bzye7qmxmc,,41.708824
74,SPARKLING,franciacorta brut p.r. blanc de blancs,Monte Rossa,,BOTTLE,,,,0.0,,Franciacorta Blanc de Blancs,Monte Rossa,wine_01h0qzm0xq8f85fqsma958apd6,,45.1369
75,SPARKLING,franciacorta satèn,Monte Rossa,,MAGNUM,,80.0,,0.0,,Franciacorta,Monte Rossa,wine_01h0qzm0xr7brz4evbgqa6hq5k,,35.999573
77,SPARKLING,franciacorta animante extra brut,Barone Pizzini,,BOTTLE,,60.0,,8.0,,Animante Franciacorta Extra Brut,Barone Pizzini,wine_01gzr4ksctc3v9gsjyyxb2pnm1,,50.452248
78,SPARKLING,franciacorta golf 1927 brut,Barone Pizzini,,BOTTLE,,65.0,,4.0,,Golf 1927 Franciacorta,Barone Pizzini,wine_01gzr4ksctpg7xgfcd5g3n4mew,,56.099262
79,SPARKLING,franciacorta satèn,Barone Pizzini,,BOTTLE,19.0,,,1.0,,Satén Franciacorta,Barone Pizzini,wine_01gzr4ksct8de7tv33rh98x28c,,48.24391
