external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Amarone della Valpolicella „Pietro dal Cero“ ,Ca’ dei Frati,,MAGNUM,2012,21500,11900,50,Hauptlager,,True
,,Amarone della Valpolicella „Pietro dal Cero“ ,Ca’ dei Frati,,MAGNUM,2011,24500,14800,50,Hauptlager,,True
,,Amarone della Valpolicella „Pietro dal Cero“ ,Ca’ dei Frati,,MAGNUM,2009,23500,13900,50,Hauptlager,,True
,,Amarone della Valpolicella „Pietro dal Cero“ ,Ca’ dei Frati,,MAGNUM,2008,26500,16700,50,Hauptlager,,True
,,Amarone della Valpolicella „Selezione Benedetto Speri“ ,Secondo Marco,,MAGNUM,2008,30500,17710,50,Hauptlager,,True
,,Tignanello,Antinori,,MAGNUM,2018,31500,20300,50,Hauptlager,,True
,,Weissburgunder „Steil“,St. Pauls,,BOTTLE,2024,3500,740,50,Hauptlager,,True
,,Weissburgunder „Klassisch“,Wassererhof ,,BOTTLE,2020,3800,1175,50,Hauptlager,,True
,,Weissburgunder „Klassisch“,Wassererhof ,,BOTTLE,2021,3800,1175,50,Hauptlager,,True
,,Weissburgunder Ris. „Salamander“,Niklas,,BOTTLE,2021,4200,1233,50,Hauptlager,,True
,,Weissburgunder „Praesulis“,Gumphof,,BOTTLE,2022,4500,1450,50,Hauptlager,,True
,,Weissburgunder „Sirmian“,Nals/Margreid,,BOTTLE,2021,5000,1700,50,Hauptlager,,True
,,Weissburgunder „Sirmian“,Nals/Margreid,,BOTTLE,2022,5000,1700,50,Hauptlager,,True
,,Weissburgunder Ris. „Vorberg“,Terlan,,BOTTLE,2020,5600,2140,50,Hauptlager,,True
,,Weissburgunder Ris. „Sanctissimus“,St. Pauls,,BOTTLE,2019,12500,5700,50,Hauptlager,,True
,,Chardonnay „Somereto“,Andrian,,BOTTLE,2024,3600,770,50,Hauptlager,,True
,,Chardonnay „Cardellino“,Elena Walch,,BOTTLE,2022,4400,1445,50,Hauptlager,,True
,,Chardonnay „Cardellino“,Elena Walch,,BOTTLE,2023,4400,1445,50,Hauptlager,,True
,,Chardonnay „Pfaffenegg”,Josmoar,,BOTTLE,2022,4700,1320,50,Hauptlager,,True
