external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
51,SPARKLING,champagne rosé,Ruinart,,MAGNUM,,32000,,9,,Brut Rosé Champagne,Ruinart,wine_01h0f3cmbmtvmkd6m243g38m9r,,35.16826
52,SPARKLING,champagne special cuvée,Bollinger,,BOTTLE,,11000,,27,,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,,36.435703
53,SPARKLING,champagne special cuvée,Bollinger,,MAGNUM,,24000,,6,,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,,36.435703
54,SPARKLING,champagne la grande annéé,Bollinger,,BOTTLE,2014.0,19000,,13,,La Grande Année Brut Champagne,Bollinger,wine_01gzr4ks6y229v3p9003jmyzy6,,41.242973
55,SPARKLING,champagne rosé,Bollinger,,BOTTLE,,11000,,4,,Rosé Brut Champagne,Bollinger,wine_01gzr4ks77z0y7cq2wp8xbrtm4,,32.57768
56,SPARKLING,champagne b13,Bollinger,,BOTTLE,,24000,,0,,B13 Champagne,Bollinger,wine_01gzr4ks777d7y0zsgcdwyt6fv,,40.097008
57,SPARKLING,champagne special cuvee 007,Bollinger,,BOTTLE,,13000,,9,,Champagne Special Cuvée 007 Limited Edition,Bollinger,wine_01gzr4ks779f55kpwmw7s0wtjp,,43.50515
58,SPARKLING,champagne,Bollinger,,MAGNUM,,23000,,0,,B13 Champagne,Bollinger,wine_01gzr4ks777d7y0zsgcdwyt6fv,,29.949715
59,SPARKLING,champagne extra brut,Gosset,,BOTTLE,,9000,,1,,Extra Brut Champagne,Gosset,wine_01h0f3cmbt0m9fwkwy9qde52r2,,35.186077
60,SPARKLING,champagne brut nature,Dechannes,,BOTTLE,,8500,,19,,Non Deux Vallons Les Riceys Brut Nature Champagne,Christophe Dechannes,wine_01h0sq48385z365xsxy2g90wef,,30.682571
61,SPARKLING,champagne n.7,Ayala,,BOTTLE,,0,,2,,No. 7 Brut Champagne,Ayala,wine_01h4pmmgfkwrvpmj4dgf2x4x0r,,35.618523
62,SPARKLING,champagne grand brut,Perrier et Jouet,,MAGNUM,,0,,1,,Grand Brut Champagne,Perrier-Jouët,wine_01h0f3cmbmghj9f4c14wg390vb,,48.694214
63,SPARKLING,champagne millesime rare,Rare,,BOTTLE,,0,,1,,Rare Brut Champagne (Millésimé),Rare Champagne,wine_01h0f3cmbnr3rhpe7sdt8pdkrw,,33.56346
65,SPARKLING,franciacorta grande cuvée alma brut,Bellavista,,BOTTLE,,8000,,12,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.61658
66,SPARKLING,franciacorta grande cuvée alma brut,Bellavista,,MAGNUM,,15000,,1,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.61658
67,SPARKLING,franciacorta cuvee,Bellavista,,MAGNUM,2005.0,0,,1,,Franciacorta Cuvée Brut,Bellavista,wine_01gzr4ktfzk1e79z65vsz8rfe4,,33.23684
68,SPARKLING,franciacorta cuvée prestige,Ca' del Bosco,,BOTTLE,,8000,,6,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,,41.750637
69,SPARKLING,franciacorta cuvée prestige,Ca' del Bosco,,MAGNUM,,16000,,0,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,,41.750637
70,SPARKLING,franciacorta brut,Enrico Gatti,,BOTTLE,,5000,,173,,Franciacorta Brut,Enrico Gatti,wine_01gzr4ksd14s1xkmrd0bbyr38y,,46.69078
71,SPARKLING,franciacorta brut,Enrico Gatti,,MAGNUM,,10500,,4,,Franciacorta Brut,Enrico Gatti,wine_01gzr4ksd14s1xkmrd0bbyr38y,,46.69078
72,SPARKLING,franciacorta prima cuvée brut,Monte Rossa,,BOTTLE,,5400,,0,,Prima Cuvée Brut,Monte Rossa,wine_01h0f3cmbp34yv40bzye7qmxmc,,41.708824
