wine_id,external_id,size,vintage,price,purchase_price,info,storage_area,quantity,internal_notes,visible
wine_01h0my5rfeebg41e2rphqrdq16,122,BOTTLE,2020,5600,0,,,6,,True
wine_01h0my5rjsy280zdn8ek2ebhzp,123,BOTTLE,2018,5800,0,,,3,,True
wine_01gzr4ksk759grydaffac4m90n,124,BOTTLE,2022,3900,0,,,9,,True
wine_01gzr4ksn50zrsanx71j9ts3e4,125,BOTTLE,2022,3900,0,,,2,,True
wine_01gzr4ksj337pq3rg2ys5snjqz,126,BOTTLE,2018,14600,0,,,3,,True
wine_01gzr4ksmyxxe6zv6hev5pa5jb,129,BOTTLE,2018,16500,0,,,1,,True
wine_01gzr4ksmyxxe6zv6hev5pa5jb,130,BOTTLE,2015,19500,0,,,1,,True
wine_01gzr4ksmyxxe6zv6hev5pa5jb,131,BOTTLE,2014,21500,0,,,1,,True
wine_01gzr4ksmyxxe6zv6hev5pa5jb,132,BOTTLE,2012,22000,0,,,1,,True
wine_01gzr4ksn59np0cz4842jxkmp5,133,BOTTLE,2020,6800,0,,,6,,True
wine_01j52tezpt13amzdan0d1rvq3d,134,BOTTLE,2021,4400,0,,,6,,True
wine_01hawwczpfye73fhqf12c6331d,135,BOTTLE,2021,7400,0,,,6,,True
wine_01j8tq6eg4dd773jz0k729c5a3,136,BOTTLE,2020,12000,0,,,3,,True
wine_01h0my5rh098vwf36e7400szd9,138,BOTTLE,2020,4300,0,,,0,,True
wine_01h0r2pq1m8a2rpb1qbr1yw1t0,139,BOTTLE,2022,3900,0,,,6,,True
wine_01h0sq47xgwvqvqhjhsn8v8t7z,140,BOTTLE,2021,4700,0,,,2,,True
wine_01h0qzm1m3pdazabe5e8664b0e,141,BOTTLE,2022,4500,0,,,4,,True
wine_01havweffjhk67b2602snanw0g,142,BOTTLE,2020,4200,0,,,5,,True
wine_01h0r2pq1nr751w1np1jdc8dc4,143,HALF_BOTTLE,2019,5100,0,,,0,,True
wine_01gzr4ktrggeg8359hv3kevqa8,144,HALF_BOTTLE,2022,4100,0,,,3,,True
wine_01h0sq47xh5n9yqan0denv5sx8,145,HALF_BOTTLE,2015,13100,0,,,2,,True
wine_01h0sq47razjdhyknctjfdj0fc,146,HALF_BOTTLE,2021,6300,0,,,2,,True
wine_01gzr4ksncvdr1724n7cmge6kk,148,BOTTLE,2021,4500,0,,,3,,True
wine_01gzr4ksd3b397szz15dat7s7b,149,BOTTLE,2021,7900,0,,,3,,True
wine_01h0my5scxjv08yz1h53ma5hyp,150,BOTTLE,2023,3500,0,,,5,,True
wine_01hbds7qp3gady88ztr126cf73,151,BOTTLE,2022,3400,0,,,4,,True
wine_01h0my5tqeqy3fqywz0qzrk1wa,152,BOTTLE,2023,3600,0,,,15,,True
wine_01h0my5th362nes6211zhb362n,153,BOTTLE,2021,3300,0,,,2,,True
wine_01h0qzm2337vfbvx938w74edx3,154,BOTTLE,2021,7100,0,,,2,,True
wine_01h0qzm19q23r3z4zwxnqzhb9g,156,BOTTLE,2021,3200,0,,,3,,True
wine_01h0sq48ax4dc3cg2m10656nvv,158,BOTTLE,2023,3200,0,,,0,,True
wine_01h0qsxnpw6208qgh1xctqn4ac,159,BOTTLE,2018,4300,0,,,3,,True
wine_01gzr4ksk751hdtk6xz0xbmwk3,162,BOTTLE,2023,3900,0,,,9,,True
wine_01h0r2pq1m082yvd5nj668tj0m,163,BOTTLE,2022,3300,0,,,0,,True
wine_01h0r2pph96qb72mwxf0pypa90,164,BOTTLE,2021,3000,0,,,5,,True
wine_01h0qzm217yqdqc2kcqqhen3rr,165,BOTTLE,2022,3800,0,,,1,,True
