wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
wine_01gzr4ksygyhrddqgac50473fs,,BOTTLE,2020,7400,,,50,
wine_01h0my5sa02ad24d2x408hzb0v,,BOTTLE,2019,4400,,,50,
wine_01gzr4ksd1fnr67jf8jfan1y6x,,BOTTLE,2019,4700,,,50,
wine_01h0my5sm2bb83jt7sv7xsnxqx,,BOTTLE,2019,4500,,,50,
wine_01gzr4ksfk8epvyd1gtrgw5sqz,,BOTTLE,2017,3900,,,50,
wine_01gzr4kth0z0p3tw291dksfk34,,BOTTLE,2020,4900,,,50,
wine_01gzr4ksfkm7xpbh8v3xws3wwm,,BOTTLE,2016,4900,,,50,
wine_01gzr4kt32adfgha7rj4d20qxn,,BOTTLE,2017,10500,,,50,
wine_01gzr4kt1k9nn59ds3pr5ma5en,,BOTTLE,2017,16000,,,50,
wine_01gzr4ksd1hjdw9h6nhb6ar8vq,,BOTTLE,2018,11000,,,50,
wine_01gzr4kt1x6ajfw8xnmfax6dmj,,BOTTLE,2016,14500,,,50,
wine_01h0my5rn7c83fxcdd6pzs6pst,,BOTTLE,2017,9000,,,50,
wine_01h0my5smqjv1sbfwwyz6m6d4d,,BOTTLE,2012,26000,,,50,
wine_01h4pmmgbw6der283t6yhbyg9f,,BOTTLE,2013,66000,,,50,
wine_01gzr4kskmqsygy5twfbkqscmt,,BOTTLE,2021,3800,,,50,
wine_01gzr4kskrkbf2tqztzzwvke8m,,BOTTLE,2022,4000,,,50,
wine_01gzr4kse58hgt6bmzqhy84nyd,,BOTTLE,2018,6000,,,50,
wine_01hcw4dg354tm584m2nk9bng5g,,BOTTLE,2021,5500,,,50,
wine_01gzr4ksn5agw365140he6yvs3,,BOTTLE,2020,5800,,,50,
wine_01gzr4kskv33cewkey32djev36,,BOTTLE,2020,4500,,,50,
wine_01gzr4ksknmd61hkk9sxtdtzj7,,BOTTLE,2021,7000,,,50,
wine_01gzr4kt163y4xhj4xhmpssq3w,,BOTTLE,2020,7800,,,50,
wine_01gzr4kt16820wjbdg9fbdw024,,BOTTLE,2020,4900,,,50,
wine_01h0my5rkh9wf5mefat3mtejex,,BOTTLE,2021,3800,,,50,
wine_01h0my5rfe2x7jggx24wkac8xh,,BOTTLE,2019,6500,,,50,
wine_01gzr4ksn5yach7bbmsg2nehj3,,BOTTLE,2020,5500,,,50,
wine_01h0my5rkg9tcrx4kt4gktkckn,,BOTTLE,2020,9000,,,50,
wine_01h0my5rkb9xpc0erc7n5bekdk,,BOTTLE,2022,4000,,,50,
wine_01gzr4ksn5y4nmgm36x8hcwy1b,,BOTTLE,2018,5500,,,50,
wine_01h0qzm1c51fxckf7mmzpye3ke,,BOTTLE,2020,6300,,,50,
wine_01gzr4kt16jr9a27wz76vak55e,,BOTTLE,2018,8500,,,50,
wine_01gzr4ksncvp37mta9qdwkb23w,,BOTTLE,2021,3800,,,50,
wine_01gzr4ksm64fgez8c07qc41bdr,,BOTTLE,2020,3800,,,50,
wine_01h0sq47maz1xvs8ynjz652m5z,,BOTTLE,2019,3500,,,50,
wine_01h0qzm19rx4g8k56bt6t842he,,BOTTLE,2021,3500,,,50,
wine_01gzr4kt3q8mp8305kt2cmh353,,BOTTLE,2015,5400,,,50,
wine_01h0my5svsjpk5gfgmyf0ma68n,,BOTTLE,2019,3900,,,50,
wine_01h0qzm19qmqqjt6pz68djmjwb,,BOTTLE,2018,5500,,,50,
wine_01h0my5sgpmh61m2zhaysas144,,BOTTLE,2016,6000,,,50,
wine_01h0my5sdaqkhbqya18v7nz9q6,,BOTTLE,2020,3800,,,50,
wine_01gzr4kt6epdnjf9qax3c3x132,,BOTTLE,2021,3500,,,50,
wine_01gzr4kt6wd89wz0mavcrbxenm,,BOTTLE,2021,4500,,,50,
wine_01gzr4kt6dg12ga74cyqmag57t,,BOTTLE,2018,12000,,,50,
wine_01gzr4kt7rmtqah8vf04j2jwxa,,BOTTLE,2019,12000,,,50,
wine_01gzr4kt6eyea97wmmagbfda3y,,BOTTLE,2016,21000,,,50,
wine_01h0my5sc8rj85z2agynpqdy1c,,BOTTLE,2019,10000,,,50,
wine_01gzr4kt7rvmcx88gn29mpy8g6,,BOTTLE,2019,22000,,,50,
wine_01gzr4ksd3m8y62ggabzd1kdmg,,BOTTLE,2017,42000,,,50,
wine_01gzr4ksppz9ywca81hkm70s5r,,BOTTLE,1996,80500,,,50,
wine_01gzr4ksd1h92b8zw54j1dbj0q,,BOTTLE,2020,3500,,,50,
wine_01gzr4ksd1qj0jje38pjazzgjz,,BOTTLE,2021,3800,,,50,
wine_01gzr4kt84cmhk8z6y4gc6w8r9,,BOTTLE,2019,5200,,,50,
wine_01gzr4kss4x8xbvw2spdwcpnzd,,BOTTLE,2020,3600,,,50,
wine_01gzr4kt7vqgypgv5wdesvhzj3,,BOTTLE,2019,12000,,,50,
wine_01gzr4ksnx8asdj89jfbepz68c,,BOTTLE,2021,9000,,,50,
wine_01gzr4ktfgp9e2x9h8da6w61wy,,BOTTLE,2020,10000,,,50,
wine_01gzr4ksswss4ksj7tngxj6dk5,,BOTTLE,2018,10500,,,50,
wine_01gzr4ksgcez09p3mmj3mtfe1m,,BOTTLE,2017,10500,,,50,
wine_01gzr4ksswmqzp04j2hn059yky,,BOTTLE,2016,19500,,,50,
wine_01gzr4ksd3w8328ttr5b1njkxs,,BOTTLE,2013,30000,,,50,
wine_01gzr4ksd3w8328ttr5b1njkxs,,BOTTLE,2016,37000,,,50,
wine_01gzr4ksd3w8328ttr5b1njkxs,,BOTTLE,2017,37000,,,50,
wine_01gzr4ksd9rdtvnd5fjvjwac8b,,BOTTLE,2016,110000,,,50,
wine_01gzr4ksswn8cnrh7jb8qff1wy,,BOTTLE,2020,20000,,,50,
wine_01gzr4ksdgh54v8hf7ph1gh46z,,BOTTLE,2015,27000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,BOTTLE,2019,41000,,,50,
wine_01hfvgk1q39g2jv68bzta79nbe,,BOTTLE,2019,37000,,,50,
wine_01hfvgk1q39g2jv68bzta79nbe,,BOTTLE,2020,37000,,,50,
wine_01gzr4kss5z5bbr4hnsrf4t5b8,,BOTTLE,2015,32000,,,50,
wine_01gzr4kss5r52yc8xcfn7xh7qj,,BOTTLE,2013,32000,,,50,
wine_01gzr4kt81tmc3ctvxqtct4x2m,,BOTTLE,2015,39000,,,50,
wine_01h0my5sr74yzfbj0q7yfkkmg7,,BOTTLE,2019,120000,,,50,
wine_01gzr4ktvv996ctebcg07w2w3t,,BOTTLE,2019,14500,,,50,
wine_01hcwsykxc6a7s7z6xwnxakten,,BOTTLE,2019,2700,,,50,
