wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
,,BOTTLE,2018,24900.0,,,50,
,,BOTTLE,2017,9000.0,,,50,
,,MAGNUM,2016,69000.0,,,50,
,,MAGNUM,2020,69000.0,,,50,
,,JEROBOAM,2018,18000.0,,,50,
,,JEROBOAM,2009,86200.0,,,50,
,,HALF_BOTTLE,2018,6900.0,,,50,
