wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
wine_01h0sq48d3st4wt18z1jbx0q18,v.36443.2015.b,BOTTLE,2015,5800,,,4,Purchase Price: 10
wine_01harvcmk612ncpgh9tvwqfddg,v.60303.2019.b,BOTTLE,2019,5500,,,1,Purchase Price: 10
wine_01h0my5rfes12a3m4m69r113s5,v.83336.1990.b,BOTTLE,1990,6500,,,2,Purchase Price: 19
wine_01hawwcxa5agcevjz4ecaba6x0,v.83958.2005.b,BOTTLE,2005,10000,,,3,Purchase Price: 20
wine_01gzr4kt4ze1a8gqz6w11521kf,v.83957.2002.b,BOTTLE,2002,10000,,,2,Purchase Price: 25
wine_01gzr4kt44jxxm25qqtbqax85c,v.61477.1997.b,BOTTLE,1997,13000,,,2,Purchase Price: 40
wine_01h0my5sr8eqb2rsa75y1me9tn,v.16003.1999.b,BOTTLE,1999,8000,,,1,Purchase Price: 27
wine_01h0qsxn2kxt8a7fw8mhtba1r6,v.60799.2017.b,BOTTLE,2017,8000,,,2,Purchase Price: 17
wine_01h0qsxmy7aeee7atc5xggapj2,v.3902.2001.b,BOTTLE,2001,6500,,,1,Purchase Price: 14
wine_01hawwcxjvr6cy6nj8ax0jaf7a,v.44320.2010.b,BOTTLE,2010,7000,,,1,Purchase Price: 16
wine_01gzr4ktkfvag1mw2we0c95vyc,v.6434.2001.b,BOTTLE,2001,26000,,,1,Purchase Price: 70
wine_01gzr4ksvdcacsr4fzc7hxg1j4,v.900.2001.b,BOTTLE,2001,9000,,,1,Purchase Price: 30
wine_01gzr4kt5ekkh61gbrhhkxt6ad,v.5155.2000.b,BOTTLE,2000,11000,,,1,Purchase Price: 35
wine_01h0qzm0aq3ewgzw3maxvsbv7n,v.83154.2014.b,BOTTLE,2014,4000,,,5,Purchase Price: 9
wine_01h0qzm0aq3ewgzw3maxvsbv7n,v.83153.2016.b,BOTTLE,2016,4000,,,2,Purchase Price: 9
wine_01h0r2pq44zkgrj9ydd6y7enhe,v.83155.2015.b,BOTTLE,2015,4500,,,4,Purchase Price: 10
wine_01gzr4ktfwyspzjfcrynbvs692,v.30113.2007.b,BOTTLE,2007,4500,,,2,Purchase Price: 8
wine_01h0f3cmc0zav6syj2akwqrgz3,v.30617.2012.b,BOTTLE,2012,3700,,,3,Purchase Price: 8
wine_01h0my5smn5hw6gdf2pms7a2nz,v.74010.2018.b,BOTTLE,2018,4500,,,2,Purchase Price: 10
wine_01hawwcx75jzxkqt7mbt5h7skn,v.84110.2002.b,BOTTLE,2002,4500,,,1,Purchase Price: 12
